<<<<<<< HEAD
timestamp,angry,disgust,fear,happy,sad,surprise,neutral
2025-06-14T14:06:47,9.7,0.01,6.45,0.08,21.58,0.02,62.16
2025-06-14T14:06:47,0.01,0.0,0.02,0.05,0.31,0.0,99.6
2025-06-14T14:06:47,0.16,0.0,0.1,0.05,0.82,0.0,98.87
2025-06-14T14:06:47,3.26,0.0,1.17,0.04,2.44,0.01,93.08
2025-06-14T14:06:47,19.38,0.04,9.42,0.01,14.13,0.03,57.0
2025-06-14T14:06:47,7.94,0.0,2.08,0.36,8.46,0.16,81.0
2025-06-14T14:06:48,0.0,0.0,0.01,9.16,90.45,0.0,0.38
2025-06-14T14:06:48,0.02,0.0,0.06,93.99,0.14,0.77,5.03
2025-06-14T14:06:48,1.28,0.01,6.96,0.12,3.26,0.76,87.61
2025-06-14T14:06:48,5.33,0.03,12.3,0.01,13.27,0.08,68.98
2025-06-14T14:06:48,0.43,0.0,0.14,0.0,1.28,0.0,98.14
2025-06-14T14:06:48,6.94,0.03,13.76,0.21,42.95,0.14,35.97
2025-06-14T14:06:49,5.53,0.09,50.65,8.17,23.87,2.78,8.92
2025-06-14T14:06:49,4.15,0.11,63.74,0.83,24.6,0.43,6.13
2025-06-14T14:06:49,6.92,0.22,13.01,0.09,51.17,0.14,28.47
2025-06-14T14:06:49,3.1,0.02,21.54,0.02,28.41,0.05,46.85
2025-06-14T14:06:49,14.99,0.41,28.95,0.02,45.33,0.04,10.27
2025-06-14T14:06:49,6.99,0.88,45.12,0.03,40.82,0.04,6.12
2025-06-14T14:06:50,15.15,0.05,15.35,0.0,33.87,0.01,35.58
2025-06-14T14:06:50,13.04,0.08,17.11,0.0,38.59,0.01,31.17
2025-06-14T14:06:50,0.83,0.01,78.26,0.04,20.5,0.01,0.36
2025-06-14T14:06:50,2.95,0.0,28.68,0.0,60.38,0.0,7.98
2025-06-14T14:06:50,2.32,0.0,27.06,0.0,56.19,0.0,14.42
2025-06-14T14:06:50,11.74,0.04,12.5,0.0,45.08,0.0,30.64
2025-06-14T14:06:51,5.74,0.01,30.68,0.0,45.3,0.0,18.26
2025-06-14T14:06:51,23.36,0.08,22.39,0.0,51.56,0.0,2.61
2025-06-14T14:06:51,17.39,0.01,17.81,0.0,31.08,0.01,33.69
2025-06-14T14:06:51,6.95,0.0,3.66,0.0,15.13,0.0,74.24
2025-06-14T14:06:52,7.82,0.01,4.88,0.01,12.6,0.01,74.67
2025-06-14T14:06:52,19.37,0.07,19.88,0.0,35.91,0.01,24.76
2025-06-14T14:06:52,2.03,0.0,1.44,0.0,7.4,0.0,89.13
2025-06-14T14:06:52,15.95,0.0,3.31,0.0,15.03,0.01,65.7
2025-06-14T14:06:52,16.71,0.0,6.38,0.01,14.8,0.02,62.09
2025-06-14T14:06:52,1.42,0.0,20.02,0.07,66.51,0.01,11.98
2025-06-14T14:06:52,1.12,0.0,51.01,0.36,33.67,0.04,13.78
2025-06-14T14:06:53,1.64,0.0,6.97,0.0,88.97,0.0,2.42
2025-06-14T14:06:53,5.42,0.0,9.91,0.01,72.12,0.0,12.54
2025-06-14T14:06:53,2.82,0.01,41.11,0.31,27.42,0.45,27.89
2025-06-14T14:06:53,1.98,0.0,40.22,0.02,40.75,0.02,17.0
2025-06-14T14:06:53,2.52,0.01,25.88,0.08,22.92,0.02,48.58
2025-06-14T14:06:53,1.71,0.05,59.17,0.08,22.82,0.08,16.09
2025-06-14T14:06:53,5.2,0.02,35.9,0.05,39.97,0.04,18.8
=======
timestamp,angry,disgust,fear,happy,sad,surprise,neutral
2025-06-14T14:06:12,80.72,0.0,0.0,1.28,1.47,3.85,12.67
2025-06-14T14:06:12,1.35,0.0,12.07,9.3,76.76,0.01,0.51
2025-06-14T14:06:12,2.08,0.0,15.79,3.21,78.58,0.01,0.33
2025-06-14T14:06:12,1.54,0.0,1.26,3.15,93.94,0.0,0.11
2025-06-14T14:06:12,1.54,0.0,1.26,3.15,93.94,0.0,0.11
2025-06-14T14:06:12,4.19,0.0,0.32,62.07,33.01,0.01,0.41
2025-06-14T14:06:12,3.68,0.0,16.24,30.96,11.86,36.83,0.44
2025-06-14T14:06:13,0.44,0.0,28.83,29.8,34.41,6.49,0.04
2025-06-14T14:06:13,0.0,0.0,1.31,1.39,97.01,0.06,0.23
2025-06-14T14:06:13,0.0,0.0,0.1,0.24,99.59,0.0,0.07
2025-06-14T14:06:13,0.0,0.0,0.1,0.24,99.59,0.0,0.07
2025-06-14T14:06:13,0.0,0.0,0.09,2.25,97.59,0.0,0.06
2025-06-14T14:06:13,3.9,0.0,78.55,0.07,16.27,0.0,1.2
2025-06-14T14:06:13,5.96,0.0,18.14,0.0,74.69,0.0,1.21
2025-06-14T14:06:13,3.57,0.0,6.24,0.0,88.96,0.0,1.23
2025-06-14T14:06:14,2.67,0.0,7.62,0.0,85.93,0.0,3.78
2025-06-14T14:06:14,0.38,0.0,4.46,1.77,27.84,0.01,65.54
2025-06-14T14:06:14,1.12,0.0,4.65,0.03,50.53,0.0,43.66
2025-06-14T14:06:14,0.74,0.0,5.14,0.09,27.76,0.0,66.27
2025-06-14T14:06:14,0.29,0.0,5.98,6.05,27.94,0.0,59.74
2025-06-14T14:06:14,0.89,0.0,3.4,0.03,40.26,0.0,55.43
2025-06-14T14:06:14,0.03,0.0,9.5,0.0,90.44,0.0,0.03
2025-06-14T14:06:14,3.25,0.0,14.85,0.0,73.39,0.0,8.51
2025-06-14T14:06:15,0.46,0.0,1.52,0.0,97.29,0.0,0.73
2025-06-14T14:06:15,0.46,0.0,1.52,0.0,97.29,0.0,0.73
2025-06-14T14:06:15,2.12,0.0,2.17,0.13,34.27,0.0,61.31
2025-06-14T14:06:15,0.03,0.0,20.54,0.73,78.66,0.0,0.05
2025-06-14T14:06:15,0.02,0.0,0.77,2.6,96.54,0.0,0.07
2025-06-14T14:06:15,0.03,0.0,0.23,94.88,4.6,0.02,0.24
2025-06-14T14:06:15,0.02,0.0,3.12,18.86,77.89,0.0,0.11
2025-06-14T14:06:15,0.01,0.0,0.71,77.24,21.94,0.0,0.1
2025-06-14T14:06:15,0.28,0.0,4.44,5.77,89.3,0.02,0.19
2025-06-14T14:06:15,0.1,0.0,2.72,50.08,46.92,0.0,0.18
2025-06-14T14:06:15,0.1,0.0,2.72,50.08,46.92,0.0,0.18
2025-06-14T14:06:16,0.0,0.0,0.08,99.27,0.61,0.0,0.03
2025-06-14T14:06:16,0.09,0.0,6.33,18.32,75.2,0.0,0.07
2025-06-14T14:06:16,0.01,0.0,0.31,97.55,2.03,0.01,0.09
2025-06-14T14:06:16,0.01,0.0,0.16,94.57,5.19,0.01,0.07
2025-06-14T14:06:16,0.01,0.0,0.16,94.57,5.19,0.01,0.07
2025-06-14T14:06:16,0.01,0.0,0.05,98.94,0.95,0.0,0.06
2025-06-14T14:06:16,0.12,0.0,10.81,19.05,69.87,0.01,0.14
2025-06-14T14:06:16,0.02,0.0,0.71,90.06,9.05,0.02,0.13
2025-06-14T14:06:16,0.0,0.0,0.0,99.9,0.09,0.0,0.01
2025-06-14T14:06:16,0.0,0.0,0.0,99.9,0.09,0.0,0.01
2025-06-14T14:06:16,0.0,0.0,0.08,99.31,0.58,0.0,0.03
2025-06-14T14:06:16,0.05,0.0,6.67,70.78,22.43,0.01,0.05
2025-06-14T14:06:17,0.11,0.0,12.25,58.28,29.32,0.01,0.04
2025-06-14T14:06:17,0.11,0.0,12.25,58.28,29.32,0.01,0.04
2025-06-14T14:06:17,0.05,0.0,6.46,88.46,4.78,0.07,0.18
2025-06-14T14:06:17,0.03,0.0,3.08,95.82,0.77,0.19,0.12
2025-06-14T14:06:17,0.47,0.0,68.02,20.75,10.25,0.17,0.34
2025-06-14T14:06:17,0.17,0.0,21.27,0.0,78.53,0.02,0.02
2025-06-14T14:06:17,0.17,0.0,21.27,0.0,78.53,0.02,0.02
2025-06-14T14:06:17,0.01,0.0,3.72,0.01,96.26,0.0,0.0
2025-06-14T14:06:17,0.56,0.0,74.31,0.26,24.84,0.0,0.02
2025-06-14T14:06:17,0.0,0.0,20.97,0.0,79.03,0.0,0.0
2025-06-14T14:06:18,0.0,0.0,21.87,0.0,78.13,0.0,0.0
2025-06-14T14:06:18,0.19,0.0,25.78,0.31,73.71,0.0,0.01
2025-06-14T14:06:18,0.3,0.0,38.97,14.63,45.8,0.07,0.23
2025-06-14T14:06:18,0.64,0.0,23.68,0.28,75.35,0.0,0.05
2025-06-14T14:06:18,0.01,0.0,8.48,0.16,91.33,0.0,0.02
2025-06-14T14:06:18,0.05,0.0,50.26,0.04,49.64,0.0,0.01
2025-06-14T14:06:18,0.0,0.0,14.88,0.0,85.11,0.0,0.0
2025-06-14T14:06:18,0.06,0.0,11.44,0.0,88.48,0.0,0.01
2025-06-14T14:06:18,0.06,0.0,11.44,0.0,88.48,0.0,0.01
2025-06-14T14:06:18,0.48,0.0,13.06,0.0,86.41,0.0,0.04
2025-06-14T14:06:19,0.09,0.0,69.44,0.0,30.47,0.0,0.0
2025-06-14T14:06:19,2.2,0.0,26.28,0.01,71.5,0.0,0.01
2025-06-14T14:06:19,2.2,0.0,26.28,0.01,71.5,0.0,0.01
2025-06-14T14:06:19,0.0,0.0,92.51,0.0,1.91,0.0,5.58
2025-06-14T14:06:19,0.0,0.0,5.43,0.0,94.57,0.0,0.0
2025-06-14T14:06:19,0.0,0.0,0.9,0.0,99.1,0.0,0.0
2025-06-14T14:06:19,0.47,0.0,40.94,0.1,58.49,0.0,0.0
2025-06-14T14:06:19,0.47,0.0,40.94,0.1,58.49,0.0,0.0
2025-06-14T14:06:19,0.01,0.0,72.51,0.0,27.47,0.0,0.0
2025-06-14T14:06:19,0.02,0.0,96.5,0.01,3.46,0.0,0.0
2025-06-14T14:06:19,0.0,0.0,92.43,0.0,7.52,0.0,0.05
2025-06-14T14:06:20,0.14,0.0,86.15,0.08,13.61,0.01,0.01
2025-06-14T14:06:20,0.0,0.0,12.59,0.0,87.41,0.0,0.01
2025-06-14T14:06:20,0.0,0.0,12.59,0.0,87.41,0.0,0.01
2025-06-14T14:06:20,0.0,0.0,0.42,0.0,99.58,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.2,0.0,99.8,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.22,0.0,99.78,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.18,0.0,99.82,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.18,0.0,99.82,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.26,0.0,99.74,0.0,0.0
2025-06-14T14:06:20,0.0,0.0,0.14,0.0,99.86,0.0,0.0
2025-06-14T14:06:21,0.01,0.0,5.65,0.0,94.26,0.0,0.08
2025-06-14T14:06:21,0.02,0.0,9.68,0.0,90.24,0.0,0.06
2025-06-14T14:06:21,0.06,0.0,42.17,0.1,57.19,0.0,0.47
2025-06-14T14:06:21,0.06,0.0,42.17,0.1,57.19,0.0,0.47
2025-06-14T14:06:21,0.05,0.0,3.67,0.01,95.98,0.0,0.3
2025-06-14T14:06:21,0.34,0.0,72.02,0.0,27.64,0.0,0.0
2025-06-14T14:06:21,0.05,0.0,2.73,0.0,93.81,0.0,3.41
2025-06-14T14:06:21,0.04,0.0,57.87,0.0,42.09,0.0,0.0
2025-06-14T14:06:21,0.0,0.0,0.94,0.0,99.06,0.0,0.0
2025-06-14T14:06:21,0.08,0.0,1.49,0.01,93.77,0.0,4.65
2025-06-14T14:06:22,0.08,0.0,1.49,0.01,93.77,0.0,4.65
2025-06-14T14:06:22,0.0,0.0,0.95,0.0,99.05,0.0,0.0
2025-06-14T14:06:22,0.0,0.0,0.22,0.0,99.78,0.0,0.0
2025-06-14T14:06:22,0.0,0.0,2.43,0.0,97.34,0.0,0.23
2025-06-14T14:06:22,0.03,0.0,13.87,0.0,85.41,0.0,0.69
2025-06-14T14:06:22,0.25,0.0,45.16,0.0,53.39,0.06,1.15
2025-06-14T14:06:22,0.25,0.0,45.16,0.0,53.39,0.06,1.15
2025-06-14T14:06:22,0.04,0.0,58.03,0.0,40.76,0.02,1.16
2025-06-14T14:06:22,0.01,0.0,47.41,0.0,48.77,0.0,3.81
2025-06-14T14:06:22,0.0,0.0,1.31,0.0,98.56,0.0,0.13
2025-06-14T14:06:23,0.0,0.0,20.73,0.0,78.8,0.0,0.47
2025-06-14T14:06:23,0.0,0.0,27.92,0.0,71.83,0.0,0.24
2025-06-14T14:06:23,0.0,0.0,27.92,0.0,71.83,0.0,0.24
2025-06-14T14:06:23,0.0,0.0,27.93,0.0,71.93,0.0,0.13
2025-06-14T14:06:23,0.0,0.0,20.44,0.0,79.29,0.0,0.27
2025-06-14T14:06:23,0.0,0.0,17.58,0.0,82.26,0.0,0.16
2025-06-14T14:06:23,0.0,0.0,4.39,0.0,95.56,0.0,0.04
2025-06-14T14:06:23,0.0,0.0,4.39,0.0,95.56,0.0,0.04
2025-06-14T14:06:23,0.0,0.0,11.73,0.0,87.87,0.0,0.4
2025-06-14T14:06:23,0.0,0.0,8.4,0.0,91.48,0.0,0.11
2025-06-14T14:06:24,0.0,0.0,4.33,0.0,95.51,0.0,0.16
2025-06-14T14:06:24,0.0,0.0,1.76,0.0,98.11,0.0,0.12
2025-06-14T14:06:24,0.0,0.0,2.14,0.0,97.63,0.0,0.23
2025-06-14T14:06:24,0.0,0.0,0.28,0.0,99.71,0.0,0.01
2025-06-14T14:06:24,0.0,0.0,0.28,0.0,99.71,0.0,0.01
2025-06-14T14:06:24,0.0,0.0,0.06,0.0,99.93,0.0,0.01
2025-06-14T14:06:24,0.0,0.0,0.07,0.0,99.92,0.0,0.01
2025-06-14T14:06:24,0.01,0.0,96.88,0.33,2.78,0.0,0.0
2025-06-14T14:06:24,0.0,0.0,0.19,0.0,98.91,0.0,0.91
2025-06-14T14:06:24,0.0,0.0,0.19,0.0,98.91,0.0,0.91
2025-06-14T14:06:25,0.0,0.0,1.25,0.0,94.76,0.0,3.99
2025-06-14T14:06:25,0.0,0.0,0.06,0.0,99.61,0.0,0.34
2025-06-14T14:06:25,0.0,0.0,0.09,0.0,99.48,0.0,0.43
2025-06-14T14:06:25,2.78,0.0,1.84,57.45,0.31,0.01,37.61
2025-06-14T14:06:25,6.83,0.0,0.96,1.37,18.92,0.0,71.92
2025-06-14T14:06:25,6.83,0.0,0.96,1.37,18.92,0.0,71.92
2025-06-14T14:06:25,7.58,0.0,0.7,23.42,2.41,0.0,65.89
2025-06-14T14:06:25,0.45,0.0,0.01,98.38,0.09,0.0,1.08
2025-06-14T14:06:25,0.26,0.0,0.01,98.2,0.14,0.0,1.37
2025-06-14T14:06:25,0.06,0.0,3.15,0.67,37.3,0.05,58.76
2025-06-14T14:06:26,0.16,0.0,1.33,1.64,43.41,0.08,53.4
2025-06-14T14:06:26,0.13,0.0,1.49,1.06,43.8,0.07,53.45
2025-06-14T14:06:26,0.1,0.0,2.17,0.34,26.95,0.08,70.35
2025-06-14T14:06:26,0.22,0.0,2.88,1.29,34.28,0.14,61.19
2025-06-14T14:06:26,0.22,0.0,2.88,1.29,34.28,0.14,61.19
2025-06-14T14:06:26,12.43,0.04,0.45,2.55,53.28,0.04,31.22
2025-06-14T14:06:26,0.0,0.0,0.96,0.23,0.11,0.0,98.7
2025-06-14T14:06:26,0.0,0.0,0.05,0.23,0.02,0.0,99.7
2025-06-14T14:06:26,0.0,0.0,0.15,0.13,0.03,0.0,99.69
2025-06-14T14:06:27,0.09,0.0,4.24,0.04,19.95,0.0,75.68
2025-06-14T14:06:27,0.19,0.0,7.72,0.05,19.06,0.0,72.98
2025-06-14T14:06:27,0.32,0.0,32.26,0.02,39.48,0.0,27.91
2025-06-14T14:06:27,0.26,0.0,45.4,0.03,34.28,0.0,20.03
2025-06-14T14:06:27,0.14,0.0,37.75,0.06,35.15,0.0,26.9
2025-06-14T14:06:27,0.17,0.0,53.52,0.02,33.66,0.0,12.64
2025-06-14T14:06:28,0.02,0.0,1.53,0.81,6.87,0.0,90.77
2025-06-14T14:06:28,0.04,0.0,2.06,1.26,10.72,0.0,85.92
2025-06-14T14:06:28,0.05,0.0,15.01,1.2,19.16,0.0,64.57
2025-06-14T14:06:28,0.01,0.0,1.99,1.15,11.68,0.0,85.17
2025-06-14T14:06:28,0.0,0.0,0.21,5.14,2.64,0.0,92.0
2025-06-14T14:06:28,0.0,0.0,0.07,52.31,1.56,0.0,46.06
2025-06-14T14:06:29,0.01,0.0,2.82,6.43,11.86,0.0,78.89
2025-06-14T14:06:29,0.0,0.0,0.04,3.73,1.63,0.0,94.6
2025-06-14T14:06:29,0.0,0.0,0.03,3.51,1.87,0.0,94.59
2025-06-14T14:06:29,0.0,0.0,0.01,33.1,11.52,0.0,55.37
2025-06-14T14:06:29,0.0,0.0,0.0,99.76,0.12,0.01,0.12
2025-06-14T14:06:29,0.27,0.0,41.4,25.82,8.87,0.53,23.11
2025-06-14T14:06:29,0.34,0.0,13.95,0.08,5.8,0.21,79.63
2025-06-14T14:06:29,0.37,0.0,5.81,0.13,4.51,0.18,89.0
2025-06-14T14:06:29,0.37,0.0,5.81,0.13,4.51,0.18,89.0
2025-06-14T14:06:29,0.09,0.0,2.58,0.04,1.45,0.13,95.7
2025-06-14T14:06:30,4.08,0.0,38.28,0.06,46.29,0.03,11.26
2025-06-14T14:06:30,4.25,0.01,59.44,0.02,31.45,0.09,4.75
2025-06-14T14:06:30,2.41,0.0,20.5,0.26,54.13,0.08,22.62
2025-06-14T14:06:30,2.14,0.0,7.21,0.09,38.24,0.11,52.21
2025-06-14T14:06:30,3.9,0.0,22.13,0.14,56.26,0.3,17.26
2025-06-14T14:06:30,3.58,0.0,9.45,0.15,40.04,0.19,46.58
2025-06-14T14:06:30,0.55,0.0,3.88,0.12,23.71,0.09,71.65
2025-06-14T14:06:30,1.36,0.0,5.03,0.06,24.58,0.08,68.89
2025-06-14T14:06:30,1.36,0.0,5.03,0.06,24.58,0.08,68.89
2025-06-14T14:06:30,3.33,0.0,9.37,0.2,28.9,0.42,57.78
2025-06-14T14:06:31,3.17,0.0,12.21,0.12,38.94,0.16,45.4
2025-06-14T14:06:31,0.92,0.0,9.15,0.27,26.8,0.13,62.73
2025-06-14T14:06:31,5.92,0.01,21.41,0.16,46.97,0.13,25.39
2025-06-14T14:06:31,5.92,0.01,21.41,0.16,46.97,0.13,25.39
2025-06-14T14:06:31,3.39,0.0,9.88,0.06,43.02,0.04,43.61
2025-06-14T14:06:31,4.01,0.0,18.22,0.07,48.8,0.06,28.84
2025-06-14T14:06:31,2.15,0.0,16.69,0.04,40.45,0.03,40.65
2025-06-14T14:06:31,0.85,0.0,9.05,0.35,29.36,0.03,60.36
2025-06-14T14:06:31,0.66,0.0,1.11,13.83,9.1,0.03,75.26
2025-06-14T14:06:32,0.37,0.0,2.58,40.98,10.38,0.04,45.65
2025-06-14T14:06:32,0.37,0.0,2.58,40.98,10.38,0.04,45.65
2025-06-14T14:06:32,2.79,0.0,9.4,15.4,23.4,0.06,48.95
2025-06-14T14:06:32,0.88,0.0,2.33,23.99,12.54,0.02,60.24
2025-06-14T14:06:32,0.69,0.0,1.61,33.68,16.06,0.02,47.94
2025-06-14T14:06:32,0.33,0.0,0.72,66.88,3.85,0.02,28.19
2025-06-14T14:06:32,0.33,0.0,0.72,66.88,3.85,0.02,28.19
2025-06-14T14:06:32,0.72,0.0,1.18,18.16,15.12,0.01,64.81
2025-06-14T14:06:32,0.17,0.0,0.32,64.7,2.13,0.02,32.67
2025-06-14T14:06:32,0.1,0.0,0.22,41.7,3.64,0.01,54.33
2025-06-14T14:06:32,0.06,0.0,0.15,74.39,1.8,0.01,23.6
2025-06-14T14:06:33,0.05,0.0,0.11,59.71,1.43,0.01,38.7
2025-06-14T14:06:33,0.05,0.0,0.11,59.71,1.43,0.01,38.7
2025-06-14T14:06:33,0.04,0.0,0.04,91.82,0.84,0.01,7.25
2025-06-14T14:06:33,0.47,0.0,1.23,47.95,10.66,0.06,39.64
2025-06-14T14:06:33,0.94,0.0,3.33,13.91,23.61,0.08,58.13
2025-06-14T14:06:33,0.94,0.0,3.33,13.91,23.61,0.08,58.13
2025-06-14T14:06:33,0.68,0.0,6.32,47.49,22.58,0.31,22.62
2025-06-14T14:06:33,1.34,0.0,4.79,29.62,25.64,0.11,38.5
2025-06-14T14:06:33,0.45,0.0,1.85,63.35,8.71,0.13,25.51
2025-06-14T14:06:33,0.19,0.0,1.34,23.95,8.18,0.07,66.27
2025-06-14T14:06:34,0.31,0.0,2.92,0.09,3.65,0.07,92.95
2025-06-14T14:06:34,0.38,0.0,78.2,0.03,13.5,0.02,7.88
2025-06-14T14:06:34,0.38,0.0,78.2,0.03,13.5,0.02,7.88
2025-06-14T14:06:34,0.39,0.0,11.23,0.0,87.52,0.0,0.86
2025-06-14T14:06:34,1.24,0.0,3.64,0.18,78.13,0.02,16.79
2025-06-14T14:06:34,4.73,0.02,7.87,0.04,84.87,0.01,2.46
2025-06-14T14:06:34,6.51,0.09,24.19,0.04,68.1,0.07,1.0
2025-06-14T14:06:34,2.46,0.01,5.32,0.01,89.73,0.0,2.48
2025-06-14T14:06:34,2.46,0.01,5.32,0.01,89.73,0.0,2.48
2025-06-14T14:06:34,17.55,0.04,23.98,0.06,54.65,0.09,3.63
2025-06-14T14:06:35,10.4,0.01,17.77,0.09,70.5,0.03,1.22
2025-06-14T14:06:35,12.62,0.02,19.13,0.23,65.83,0.06,2.11
2025-06-14T14:06:35,4.84,0.0,18.56,0.44,75.31,0.03,0.81
2025-06-14T14:06:35,4.84,0.0,18.56,0.44,75.31,0.03,0.81
2025-06-14T14:06:35,6.62,0.0,15.84,0.24,75.77,0.02,1.51
2025-06-14T14:06:35,0.04,0.0,0.06,93.42,2.68,0.01,3.79
2025-06-14T14:06:35,4.2,0.01,4.65,0.05,87.69,0.0,3.41
2025-06-14T14:06:35,4.2,0.01,4.65,0.05,87.69,0.0,3.41
2025-06-14T14:06:35,0.02,0.0,0.05,93.5,2.44,0.0,3.98
2025-06-14T14:06:35,15.21,0.04,4.4,0.26,63.27,0.05,16.76
2025-06-14T14:06:35,0.05,0.0,0.1,92.5,3.8,0.0,3.54
2025-06-14T14:06:36,0.05,0.0,0.14,91.03,4.24,0.01,4.53
2025-06-14T14:06:36,0.26,0.0,0.17,90.61,5.75,0.0,3.21
2025-06-14T14:06:36,0.26,0.0,0.17,90.61,5.75,0.0,3.21
2025-06-14T14:06:36,0.37,0.0,0.18,91.44,5.77,0.0,2.23
2025-06-14T14:06:36,4.74,0.01,15.85,0.13,70.1,0.03,9.14
2025-06-14T14:06:36,0.78,0.0,0.31,89.55,7.51,0.0,1.85
2025-06-14T14:06:36,0.52,0.0,0.31,90.86,6.33,0.0,1.98
2025-06-14T14:06:36,0.17,0.0,0.19,85.06,7.61,0.0,6.96
2025-06-14T14:06:36,0.13,0.0,11.2,0.0,88.19,0.0,0.48
2025-06-14T14:06:36,0.13,0.0,11.2,0.0,88.19,0.0,0.48
2025-06-14T14:06:37,0.29,0.0,0.08,95.22,3.44,0.0,0.97
2025-06-14T14:06:37,3.01,0.02,27.93,0.19,64.45,0.02,4.38
2025-06-14T14:06:37,12.57,0.04,20.93,0.34,60.23,0.04,5.84
2025-06-14T14:06:37,1.83,0.0,15.15,0.08,69.0,0.01,13.93
2025-06-14T14:06:37,1.83,0.0,15.15,0.08,69.0,0.01,13.93
2025-06-14T14:06:37,0.21,0.0,0.13,91.29,6.76,0.0,1.6
2025-06-14T14:06:37,2.88,0.0,11.5,1.05,63.22,0.14,21.2
2025-06-14T14:06:37,1.91,0.01,7.72,0.44,47.43,0.06,42.45
2025-06-14T14:06:37,1.44,0.0,5.11,0.59,76.76,0.01,16.09
2025-06-14T14:06:37,4.04,0.02,9.83,0.01,79.67,0.01,6.43
2025-06-14T14:06:38,4.04,0.02,9.83,0.01,79.67,0.01,6.43
2025-06-14T14:06:38,0.94,0.0,10.91,0.24,67.58,0.01,20.3
2025-06-14T14:06:38,1.0,0.0,7.06,0.21,63.99,0.01,27.73
2025-06-14T14:06:38,0.32,0.0,25.36,0.44,60.16,0.01,13.71
2025-06-14T14:06:38,0.32,0.0,25.36,0.44,60.16,0.01,13.71
2025-06-14T14:06:38,0.82,0.0,1.33,69.03,19.1,0.01,9.71
2025-06-14T14:06:38,0.48,0.0,1.15,76.95,15.44,0.01,5.97
2025-06-14T14:06:38,0.54,0.0,1.56,75.46,16.33,0.01,6.1
2025-06-14T14:06:38,0.26,0.0,1.0,86.53,9.88,0.0,2.32
2025-06-14T14:06:38,0.26,0.0,1.0,86.53,9.88,0.0,2.32
2025-06-14T14:06:38,0.25,0.0,0.91,88.64,8.49,0.0,1.71
2025-06-14T14:06:38,0.49,0.0,1.83,69.3,17.33,0.05,11.0
2025-06-14T14:06:39,0.66,0.0,4.11,32.35,31.93,0.12,30.82
2025-06-14T14:06:39,2.16,0.0,8.97,14.52,57.74,0.03,16.57
2025-06-14T14:06:39,2.71,0.0,8.77,3.35,73.9,0.01,11.25
2025-06-14T14:06:39,2.2,0.0,3.38,0.36,89.75,0.0,4.31
2025-06-14T14:06:39,1.8,0.0,3.94,0.59,82.99,0.0,10.67
2025-06-14T14:06:39,1.33,0.0,4.78,0.29,78.91,0.0,14.68
2025-06-14T14:06:39,0.87,0.0,5.67,0.18,71.87,0.01,21.41
2025-06-14T14:06:39,0.87,0.0,5.67,0.18,71.87,0.01,21.41
2025-06-14T14:06:39,0.69,0.0,8.55,0.15,72.2,0.01,18.41
2025-06-14T14:06:39,0.65,0.0,9.33,0.23,67.85,0.02,21.91
2025-06-14T14:06:40,0.46,0.0,11.24,0.14,66.83,0.02,21.31
2025-06-14T14:06:40,0.5,0.0,11.26,0.12,70.21,0.01,17.91
2025-06-14T14:06:40,0.51,0.0,6.44,0.08,67.56,0.01,25.41
2025-06-14T14:06:40,0.46,0.0,6.52,0.09,68.82,0.01,24.11
2025-06-14T14:06:40,0.46,0.0,8.68,0.06,66.05,0.01,24.75
2025-06-14T14:06:40,0.37,0.0,23.59,0.13,60.74,0.02,15.15
2025-06-14T14:06:40,0.39,0.0,18.41,0.09,62.36,0.02,18.73
2025-06-14T14:06:40,0.49,0.0,13.05,0.08,63.02,0.01,23.35
2025-06-14T14:06:40,0.41,0.0,15.87,0.09,64.08,0.01,19.54
2025-06-14T14:06:40,0.54,0.0,11.19,0.08,65.84,0.01,22.35
2025-06-14T14:06:41,0.55,0.0,13.03,0.07,64.06,0.01,22.27
2025-06-14T14:06:41,0.55,0.0,10.55,0.06,58.75,0.01,30.07
2025-06-14T14:06:41,0.55,0.0,10.55,0.06,58.75,0.01,30.07
2025-06-14T14:06:41,0.4,0.0,5.81,0.06,64.6,0.0,29.13
2025-06-14T14:06:41,0.33,0.0,5.66,0.03,70.17,0.0,23.8
2025-06-14T14:06:41,0.19,0.0,2.83,0.03,89.04,0.0,7.91
2025-06-14T14:06:41,0.13,0.0,1.98,0.02,93.94,0.0,3.92
2025-06-14T14:06:41,0.09,0.0,0.34,0.02,96.12,0.0,3.44
2025-06-14T14:06:41,0.07,0.0,0.2,0.01,99.04,0.0,0.68
2025-06-14T14:06:41,0.07,0.0,0.2,0.01,99.04,0.0,0.68
2025-06-14T14:06:42,3.26,0.0,2.02,0.1,87.7,0.0,6.92
2025-06-14T14:06:42,3.21,0.0,1.65,0.9,48.29,0.0,45.94
2025-06-14T14:06:42,0.43,0.0,3.1,0.05,74.05,0.0,22.37
2025-06-14T14:06:42,0.45,0.0,4.27,0.03,76.4,0.0,18.86
2025-06-14T14:06:42,0.45,0.0,4.27,0.03,76.4,0.0,18.86
2025-06-14T14:06:42,0.53,0.0,7.03,0.03,83.17,0.0,9.23
